date,state,accum_cases,daily_cases,accum_deaths,daily_deaths
2020-04-24,California,41368,1834,1619,71
2020-04-25,California,42590,1222,1692,73
2020-04-26,California,43691,1101,1716,24
2020-04-27,California,45208,1517,1800,84
2020-04-28,California,46570,1362,1884,84
2020-04-29,California,48904,2334,1961,77
2020-04-30,California,50470,1566,2057,96
2020-05-01,California,52318,1848,2147,90
2020-05-02,California,53753,1435,2213,66
2020-05-03,California,55072,1319,2235,22
2020-05-04,California,56333,1261,2297,62
2020-05-05,California,58848,2515,2386,89
2020-05-06,California,60787,1939,2478,92
2020-05-07,California,62481,1694,2561,83
2020-05-08,California,64616,2135,2650,89
2020-05-09,California,66824,2208,2732,82
2020-05-10,California,68051,1227,2769,37
2020-05-11,California,69514,1463,2820,51
2020-05-12,California,71150,1636,2902,82
2020-05-13,California,73218,2068,3014,112
2020-05-14,California,74947,1729,3039,25
2020-05-15,California,77015,2068,3192,153
2020-05-16,California,78933,1918,3254,62
2020-05-17,California,80366,1433,3290,36
2020-05-18,California,81943,1577,3322,32
2020-05-19,California,83981,2038,3422,100
2020-05-20,California,86125,2144,3514,92
2020-05-21,California,88488,2363,3624,110
2020-05-22,California,90801,2313,3690,66
2020-05-23,California,92815,2014,3768,78
2020-05-24,California,94743,1928,3790,22
2020-05-25,California,97017,2274,3808,18
2020-05-26,California,99924,2907,3859,51
2020-05-27,California,101873,1949,3961,102
2020-05-28,California,104071,2198,4042,81
2020-05-29,California,107043,2972,4144,102
2020-05-30,California,110100,3057,4214,70
2020-05-31,California,113114,3014,4242,28
2020-06-01,California,115643,2529,4287,45
2020-06-02,California,118081,2438,4360,73
2020-06-03,California,120407,2326,4422,62
2020-06-04,California,122917,2510,4484,62
2020-06-05,California,126510,3593,4550,66
2020-06-06,California,129147,2637,4626,76
2020-06-07,California,131997,2850,4653,27
2020-06-08,California,134287,2290,4679,26
2020-06-09,California,137245,2958,4775,96
2020-06-10,California,140139,2894,4869,94
2020-06-11,California,143709,3570,4941,72
2020-06-12,California,147285,3576,4986,45
2020-06-13,California,150434,3149,5059,73
2020-06-14,California,152953,2519,5089,30
2020-06-15,California,155662,2709,5120,31
2020-06-16,California,159131,3469,5202,82
2020-06-17,California,163381,4250,5283,81
2020-06-18,California,167135,3754,5359,76
2020-06-19,California,170843,3708,5425,66
2020-06-20,California,174854,4011,5495,70
2020-06-21,California,178807,3953,5517,22
2020-06-22,California,184620,5813,5561,44
2020-06-23,California,191039,6419,5637,76
2020-06-24,California,195889,4850,5728,91
2020-06-25,California,201413,5524,5810,82
2020-06-26,California,207027,5614,5872,62
2020-06-27,California,211453,4426,5902,30
2020-06-28,California,216955,5502,5937,35
2020-06-29,California,223995,7040,5979,42
2020-06-30,California,232153,8158,6083,104
2020-07-01,California,239764,7611,6168,85
2020-07-02,California,248198,8434,6263,95
2020-07-03,California,256298,8100,6315,52
2020-07-04,California,265176,8878,6329,14
2020-07-05,California,271587,6411,6369,40
2020-07-06,California,277869,6282,6452,83
2020-07-07,California,287766,9897,6563,111
2020-07-08,California,296304,8538,6708,145
2020-07-09,California,303516,7212,6825,117
2020-07-10,California,311505,7989,6936,111
2020-07-11,California,320030,8525,7012,76
2020-07-12,California,327676,7646,7042,30
2020-07-13,California,336206,8530,7086,44
2020-07-14,California,346593,10387,7227,141
2020-07-15,California,355497,8904,7368,141
2020-07-16,California,364761,9264,7490,122
2020-07-17,California,374922,10161,7607,117
2020-07-18,California,383194,8272,7697,90
2020-07-19,California,391460,8266,7710,13
2020-07-20,California,400195,8735,7764,54
2020-07-21,California,410366,10171,7883,119
2020-07-22,California,422528,12162,8038,155
2020-07-23,California,433175,10647,8190,152
2020-07-24,California,443096,9921,8325,135
2020-03-05,Colorado,2,2,0,0
2020-03-06,Colorado,8,6,0,0
2020-03-07,Colorado,8,0,0,0
2020-03-08,Colorado,8,0,0,0
2020-03-09,Colorado,12,4,0,0
2020-03-10,Colorado,17,5,0,0
2020-03-11,Colorado,34,17,0,0
2020-03-12,Colorado,49,15,1,1
2020-03-13,Colorado,78,29,2,1
2020-03-14,Colorado,103,25,2,0
2020-03-15,Colorado,136,33,2,0
2020-03-16,Colorado,161,25,2,0
2020-03-17,Colorado,183,22,3,1
2020-03-18,Colorado,216,33,3,0
2020-03-19,Colorado,278,62,5,2
2020-03-20,Colorado,364,86,5,0
2020-03-21,Colorado,475,111,6,1
2020-03-22,Colorado,591,116,7,1
2020-03-23,Colorado,721,130,10,3
2020-03-24,Colorado,912,191,11,1
2020-03-25,Colorado,1086,174,19,8
2020-03-26,Colorado,1432,346,24,5
2020-03-27,Colorado,1735,303,31,7
2020-03-28,Colorado,2061,326,44,13
2020-03-29,Colorado,2315,254,47,3
2020-03-30,Colorado,2628,313,51,4
2020-03-31,Colorado,2990,362,69,18
2020-04-01,Colorado,3346,356,80,11
2020-04-02,Colorado,3728,382,96,16
2020-04-03,Colorado,4182,454,110,14
2020-04-04,Colorado,4574,392,126,16
2020-04-05,Colorado,4950,376,140,14
2020-04-06,Colorado,5172,222,150,10
2020-04-07,Colorado,5429,257,179,29
2020-04-08,Colorado,5655,226,192,13
2020-04-09,Colorado,6202,547,227,35
2020-04-10,Colorado,6510,308,253,26
2020-04-11,Colorado,6893,383,274,21
2020-04-12,Colorado,7303,410,290,16
2020-04-13,Colorado,7691,388,308,18
2020-04-14,Colorado,7941,250,329,21
2020-04-15,Colorado,8280,339,355,26
2020-04-16,Colorado,8675,395,374,19
2020-04-17,Colorado,9047,372,389,15
2020-04-18,Colorado,9433,386,409,20
2020-04-19,Colorado,9730,297,421,12
2020-04-20,Colorado,10106,376,448,27
2020-04-21,Colorado,10447,341,484,36
2020-04-22,Colorado,10878,431,526,42
2020-04-23,Colorado,11262,384,557,31
2020-04-24,Colorado,12255,993,672,115
2020-04-25,Colorado,12967,712,670,-2
2020-04-26,Colorado,13440,473,678,8
2020-04-27,Colorado,13804,364,705,27
2020-04-28,Colorado,14239,435,734,29
2020-04-29,Colorado,14680,441,764,30
2020-04-30,Colorado,15207,527,775,11
2020-05-01,Colorado,15661,454,818,43
2020-05-02,Colorado,16118,457,830,12
2020-05-03,Colorado,16527,409,840,10
2020-05-04,Colorado,16799,272,849,9
2020-05-05,Colorado,17256,457,901,52
2020-05-06,Colorado,17720,464,919,18
2020-05-07,Colorado,18264,544,942,23
2020-05-08,Colorado,18719,455,958,16
2020-05-09,Colorado,19267,548,965,7
2020-05-10,Colorado,19595,328,969,4
2020-05-11,Colorado,19793,198,986,17
2020-05-12,Colorado,20103,310,1009,23
2020-05-13,Colorado,20442,339,1062,53
2020-05-14,Colorado,20813,371,1091,29
2020-05-15,Colorado,21207,394,1150,59
2020-05-16,Colorado,21604,397,1192,42
2020-05-17,Colorado,21909,305,1215,23
2020-05-18,Colorado,22174,265,1224,9
2020-05-19,Colorado,22454,280,1257,33
2020-05-20,Colorado,22769,315,1299,42
2020-05-21,Colorado,23161,392,1310,11
2020-05-22,Colorado,23456,295,1324,14
2020-05-23,Colorado,23932,476,1327,3
2020-05-24,Colorado,24140,208,1332,5
2020-05-25,Colorado,24256,116,1333,1
2020-05-26,Colorado,24553,297,1352,19
2020-05-27,Colorado,24775,222,1393,41
2020-05-28,Colorado,25116,341,1422,29
2020-05-29,Colorado,25602,486,1437,15
2020-05-30,Colorado,26084,482,1443,6
2020-05-31,Colorado,26364,280,1445,2
2020-06-01,Colorado,26563,199,1458,13
2020-06-02,Colorado,26774,211,1474,16
2020-06-03,Colorado,27046,272,1494,20
2020-06-04,Colorado,27346,300,1512,18
2020-06-05,Colorado,27601,255,1524,12
2020-06-06,Colorado,27834,233,1527,3
2020-06-07,Colorado,27987,153,1527,0
2020-06-08,Colorado,28169,182,1543,16
2020-06-09,Colorado,28333,164,1553,10
2020-06-10,Colorado,28484,151,1573,20
2020-06-11,Colorado,28632,148,1583,10
2020-06-12,Colorado,28807,175,1595,12
2020-06-13,Colorado,29002,195,1598,3
2020-06-14,Colorado,29115,113,1599,1
2020-06-15,Colorado,29284,169,1605,6
2020-06-16,Colorado,29427,143,1617,12
2020-06-17,Colorado,29658,231,1631,14
2020-06-18,Colorado,29886,228,1638,7
2020-06-19,Colorado,30172,286,1643,5
2020-06-20,Colorado,30334,162,1647,4
2020-06-21,Colorado,30524,190,1647,0
2020-06-22,Colorado,30689,165,1651,4
2020-06-23,Colorado,30877,188,1665,14
2020-06-24,Colorado,31139,262,1667,2
2020-06-25,Colorado,31463,324,1669,2
2020-06-26,Colorado,31780,317,1673,4
2020-06-27,Colorado,32006,226,1674,1
2020-06-28,Colorado,32290,284,1676,2
2020-06-29,Colorado,32495,205,1682,6
2020-06-30,Colorado,32698,203,1690,8
2020-07-01,Colorado,33012,314,1697,7
2020-07-02,Colorado,33335,323,1701,4
2020-07-03,Colorado,33607,272,1701,0
2020-07-04,Colorado,33900,293,1703,2
2020-07-05,Colorado,34100,200,1703,0
2020-07-06,Colorado,34316,216,1704,1
2020-07-07,Colorado,34717,401,1709,5
2020-07-08,Colorado,35185,468,1707,-2
2020-07-09,Colorado,35604,419,1707,0
2020-07-10,Colorado,36210,606,1724,17
2020-07-11,Colorado,36633,423,1725,1
2020-07-12,Colorado,36933,300,1726,1
2020-07-13,Colorado,37303,370,1728,2
2020-07-14,Colorado,37761,458,1739,11
2020-07-15,Colorado,38240,479,1745,6
2020-07-16,Colorado,38817,577,1746,1
2020-07-17,Colorado,39409,592,1753,7
2020-07-18,Colorado,39811,402,1753,0
2020-07-19,Colorado,40182,371,1753,0
2020-07-20,Colorado,40649,467,1759,6
2020-07-21,Colorado,41152,503,1764,5
2020-07-22,Colorado,41747,595,1772,8
2020-07-23,Colorado,42409,662,1788,16
2020-07-24,Colorado,43098,689,1791,3
2020-03-08,Connecticut,1,1,0,0
2020-03-09,Connecticut,2,1,0,0
2020-03-10,Connecticut,2,0,0,0
2020-03-11,Connecticut,3,1,0,0
2020-03-12,Connecticut,6,3,0,0
2020-03-13,Connecticut,11,5,0,0
2020-03-14,Connecticut,20,9,0,0
2020-03-15,Connecticut,26,6,0,0
2020-03-16,Connecticut,41,15,0,0
2020-03-17,Connecticut,68,27,0,0
2020-03-18,Connecticut,96,28,1,1
2020-03-19,Connecticut,159,63,4,3
2020-03-20,Connecticut,194,35,4,0
2020-03-21,Connecticut,223,29,5,1
2020-03-22,Connecticut,327,104,8,3
2020-03-23,Connecticut,415,88,10,2
2020-03-24,Connecticut,618,203,12,2
2020-03-25,Connecticut,875,257,19,7
2020-03-26,Connecticut,1012,137,21,2
2020-03-27,Connecticut,1291,279,27,6
2020-03-28,Connecticut,1524,233,33,6
2020-03-29,Connecticut,1993,469,34,1
2020-03-30,Connecticut,2571,578,36,2
2020-03-31,Connecticut,3128,557,69,33
2020-04-01,Connecticut,3557,429,85,16
2020-04-02,Connecticut,3824,267,112,27
2020-04-03,Connecticut,4915,1091,132,20
2020-04-04,Connecticut,5276,361,165,33
2020-04-05,Connecticut,5675,399,189,24
2020-04-06,Connecticut,6906,1231,206,17
2020-04-07,Connecticut,7781,875,277,71
2020-04-08,Connecticut,8781,1000,335,58
2020-04-09,Connecticut,9784,1003,380,45
2020-04-10,Connecticut,10538,754,448,68
2020-04-11,Connecticut,11510,972,494,46
2020-04-12,Connecticut,12035,525,554,60
2020-04-13,Connecticut,13381,1346,602,48
2020-04-14,Connecticut,13989,608,671,69
2020-04-15,Connecticut,14755,766,868,197
2020-04-16,Connecticut,15884,1129,971,103
2020-04-17,Connecticut,16809,925,1036,65
2020-04-18,Connecticut,17550,741,1086,50
2020-04-19,Connecticut,17962,412,1127,41
2020-04-20,Connecticut,19815,1853,1331,204
2020-04-21,Connecticut,20360,545,1423,92
2020-04-22,Connecticut,22469,2109,1544,121
2020-04-23,Connecticut,23100,631,1639,95
2020-04-24,Connecticut,23921,821,1764,125
2020-04-25,Connecticut,24582,661,1862,98
2020-04-26,Connecticut,25269,687,1925,63
2020-04-27,Connecticut,25997,728,2012,87
2020-04-28,Connecticut,26312,315,2089,77
2020-04-29,Connecticut,26767,455,2168,79
2020-04-30,Connecticut,27700,933,2257,89
2020-05-01,Connecticut,28764,1064,2339,82
2020-05-02,Connecticut,29287,523,2436,97
2020-05-03,Connecticut,29287,0,2436,0
2020-05-04,Connecticut,29973,686,2556,120
2020-05-05,Connecticut,30621,648,2633,77
2020-05-06,Connecticut,30995,374,2718,85
2020-05-07,Connecticut,31784,789,2797,79
2020-05-08,Connecticut,32411,627,2874,77
2020-05-09,Connecticut,32984,573,2932,58
2020-05-10,Connecticut,33554,570,2967,35
2020-05-11,Connecticut,33765,211,3008,41
2020-05-12,Connecticut,34333,568,3041,33
2020-05-13,Connecticut,34855,522,3125,84
2020-05-14,Connecticut,35464,609,3219,94
2020-05-15,Connecticut,36085,621,3285,66
2020-05-16,Connecticut,36703,618,3339,54
2020-05-17,Connecticut,37419,716,3408,69
2020-05-18,Connecticut,38116,697,3449,41
2020-05-19,Connecticut,38430,314,3472,23
2020-05-20,Connecticut,39017,587,3529,57
2020-05-21,Connecticut,39208,191,3582,53
2020-05-22,Connecticut,39640,432,3637,55
2020-05-23,Connecticut,40022,382,3675,38
2020-05-24,Connecticut,40468,446,3693,18
2020-05-25,Connecticut,40873,405,3742,49
2020-05-26,Connecticut,41303,430,3769,27
2020-05-27,Connecticut,41288,-15,3803,34
2020-05-28,Connecticut,41559,271,3826,23
2020-05-29,Connecticut,41762,203,3868,42
2020-05-30,Connecticut,42022,260,3912,44
2020-05-31,Connecticut,42201,179,3944,32
2020-06-01,Connecticut,42740,539,3964,20
2020-06-02,Connecticut,42979,239,3972,8
2020-06-03,Connecticut,43091,112,3989,17
2020-06-04,Connecticut,43239,148,4007,18
2020-06-05,Connecticut,43460,221,4038,31
2020-06-06,Connecticut,43818,358,4055,17
2020-06-07,Connecticut,43968,150,4071,16
2020-06-08,Connecticut,44092,124,4084,13
2020-06-09,Connecticut,44179,87,4097,13
2020-06-10,Connecticut,44347,168,4120,23
2020-06-11,Connecticut,44461,114,4146,26
2020-06-12,Connecticut,44689,228,4159,13
2020-06-13,Connecticut,44994,305,4186,27
2020-06-14,Connecticut,45088,94,4201,15
2020-06-15,Connecticut,45235,147,4204,3
2020-06-16,Connecticut,45349,114,4210,6
2020-06-17,Connecticut,45429,80,4219,9
2020-06-18,Connecticut,45440,11,4226,7
2020-06-19,Connecticut,45557,117,4238,12
2020-06-20,Connecticut,45715,158,4251,13
2020-06-21,Connecticut,45755,40,4260,9
2020-06-22,Connecticut,45782,27,4263,3
2020-06-23,Connecticut,45899,117,4277,14
2020-06-24,Connecticut,45913,14,4287,10
2020-06-25,Connecticut,45994,81,4298,11
2020-06-26,Connecticut,46059,65,4307,9
2020-06-27,Connecticut,46206,147,4311,4
2020-06-28,Connecticut,46303,97,4316,5
2020-06-29,Connecticut,46362,59,4320,4
2020-06-30,Connecticut,46514,152,4322,2
2020-07-01,Connecticut,46572,58,4324,2
2020-07-02,Connecticut,46646,74,4326,2
2020-07-03,Connecticut,46717,71,4335,9
2020-07-04,Connecticut,46717,0,4335,0
2020-07-05,Connecticut,46717,0,4335,0
2020-07-06,Connecticut,46976,259,4338,3
2020-07-07,Connecticut,47033,57,4338,0
2020-07-08,Connecticut,47108,75,4343,5
2020-07-09,Connecticut,47209,101,4348,5
2020-07-10,Connecticut,47287,78,4348,0
2020-07-11,Connecticut,47287,0,4348,0
2020-07-12,Connecticut,47287,0,4348,0
2020-07-13,Connecticut,47510,223,4371,23
2020-07-14,Connecticut,47530,20,4372,1
2020-07-15,Connecticut,47636,106,4380,8
2020-07-16,Connecticut,47750,114,4389,9
2020-07-17,Connecticut,47893,143,4396,7
2020-07-18,Connecticut,47893,0,4396,0
2020-07-19,Connecticut,47893,0,4396,0
2020-07-20,Connecticut,48055,162,4406,10
2020-07-21,Connecticut,48096,41,4406,0
2020-07-22,Connecticut,48223,127,4406,0
2020-07-23,Connecticut,48232,9,4410,4
2020-07-24,Connecticut,48776,544,4413,3
2020-03-11,Delaware,1,1,0,0
2020-03-12,Delaware,4,3,0,0
2020-03-13,Delaware,4,0,0,0
2020-03-14,Delaware,4,0,0,0
2020-03-15,Delaware,7,3,0,0
2020-03-16,Delaware,8,1,0,0
2020-03-17,Delaware,16,8,0,0
2020-03-18,Delaware,26,10,0,0
2020-03-19,Delaware,30,4,0,0
2020-03-20,Delaware,39,9,0,0
2020-03-21,Delaware,45,6,0,0
2020-03-22,Delaware,56,11,0,0
2020-03-23,Delaware,87,31,0,0
2020-03-24,Delaware,104,17,0,0
2020-03-25,Delaware,119,15,0,0
2020-03-26,Delaware,143,24,1,1
2020-03-27,Delaware,165,22,2,1
2020-03-28,Delaware,214,49,5,3
2020-03-29,Delaware,232,18,6,1
2020-03-30,Delaware,264,32,7,1
2020-03-31,Delaware,319,55,10,3
2020-04-01,Delaware,368,49,11,1
2020-04-02,Delaware,393,25,12,1
2020-04-03,Delaware,450,57,14,2
2020-04-04,Delaware,593,143,14,0
2020-04-05,Delaware,673,80,14,0
2020-04-06,Delaware,783,110,15,1
2020-04-07,Delaware,928,145,16,1
2020-04-08,Delaware,1116,188,19,3
2020-04-09,Delaware,1209,93,23,4
2020-04-10,Delaware,1326,117,32,9
2020-04-11,Delaware,1479,153,33,1
2020-04-12,Delaware,1625,146,35,2
2020-04-13,Delaware,1761,136,41,6
2020-04-14,Delaware,1926,165,43,2
2020-04-15,Delaware,2014,88,46,3
2020-04-16,Delaware,2075,61,52,6
2020-04-17,Delaware,2323,248,61,9
2020-04-18,Delaware,2538,215,67,6
2020-04-19,Delaware,2538,0,67,0
2020-04-20,Delaware,2745,207,72,5
2020-04-21,Delaware,2931,186,82,10
2020-04-22,Delaware,3200,269,89,7
2020-04-23,Delaware,3308,108,92,3
2020-04-24,Delaware,3442,134,100,8
2020-04-25,Delaware,3576,134,112,12
2020-04-26,Delaware,4034,458,120,8
2020-04-27,Delaware,4162,128,125,5
2020-04-28,Delaware,4575,413,137,12
2020-04-29,Delaware,4655,80,144,7
2020-04-30,Delaware,4734,79,152,8
2020-05-01,Delaware,4918,184,159,7
2020-05-02,Delaware,5038,120,168,9
2020-05-03,Delaware,5208,170,177,9
2020-05-04,Delaware,5288,80,182,5
2020-05-05,Delaware,5371,83,187,5
2020-05-06,Delaware,5778,407,193,6
2020-05-07,Delaware,5939,161,202,9
2020-05-08,Delaware,6083,144,213,11
2020-05-09,Delaware,6277,194,221,8
2020-05-10,Delaware,6447,170,224,3
2020-05-11,Delaware,6565,118,225,1
2020-05-12,Delaware,6741,176,237,12
2020-05-13,Delaware,6952,211,247,10
2020-05-14,Delaware,7223,271,260,13
2020-05-15,Delaware,7373,150,271,11
2020-05-16,Delaware,7547,174,286,15
2020-05-17,Delaware,7670,123,290,4
2020-05-18,Delaware,7869,199,297,7
2020-05-19,Delaware,8037,168,304,7
2020-05-20,Delaware,8194,157,310,6
2020-05-21,Delaware,8386,192,317,7
2020-05-22,Delaware,8529,143,322,5
2020-05-23,Delaware,8690,161,324,2
2020-05-24,Delaware,8809,119,326,2
2020-05-25,Delaware,8965,156,332,6
2020-05-26,Delaware,9066,101,335,3
2020-05-27,Delaware,9096,30,344,9
2020-05-28,Delaware,9171,75,345,1
2020-05-29,Delaware,9236,65,356,11
2020-05-30,Delaware,9422,186,361,5
2020-05-31,Delaware,9498,76,366,5
2020-06-01,Delaware,9605,107,368,2
2020-06-02,Delaware,9685,80,373,5
2020-06-03,Delaware,9712,27,375,2
2020-06-04,Delaware,9746,34,386,11
2020-06-05,Delaware,9773,27,388,2
2020-06-06,Delaware,9845,72,390,2
2020-06-07,Delaware,9942,97,398,8
2020-06-08,Delaware,9972,30,398,0
2020-06-09,Delaware,10020,48,410,12
2020-06-10,Delaware,10056,36,413,3
2020-06-11,Delaware,10106,50,414,1
2020-06-12,Delaware,10173,67,414,0
2020-06-13,Delaware,10229,56,419,5
2020-06-14,Delaware,10264,35,422,3
2020-06-15,Delaware,10340,76,423,1
2020-06-16,Delaware,10403,63,424,1
2020-06-17,Delaware,10444,41,426,2
2020-06-18,Delaware,10499,55,431,5
2020-06-19,Delaware,10611,112,433,2
2020-06-20,Delaware,10681,70,434,1
2020-06-21,Delaware,10775,94,435,1
2020-06-22,Delaware,10820,45,435,0
2020-06-23,Delaware,10847,27,504,69
2020-06-24,Delaware,10889,42,505,1
2020-06-25,Delaware,10980,91,507,2
2020-06-26,Delaware,11017,37,507,0
2020-06-27,Delaware,11091,74,507,0
2020-06-28,Delaware,11226,135,507,0
2020-06-29,Delaware,11376,150,507,0
2020-06-30,Delaware,11474,98,509,2
2020-07-01,Delaware,11510,36,509,0
2020-07-02,Delaware,11731,221,510,1
2020-07-03,Delaware,11923,192,512,2
2020-07-04,Delaware,11996,73,512,0
2020-07-05,Delaware,12128,132,512,0
2020-07-06,Delaware,12293,165,512,0
2020-07-07,Delaware,12414,121,514,2
2020-07-08,Delaware,12462,48,515,1
2020-07-09,Delaware,12531,69,517,2
2020-07-10,Delaware,12652,121,517,0
2020-07-11,Delaware,12743,91,517,0
2020-07-12,Delaware,12804,61,517,0
2020-07-13,Delaware,12879,75,517,0
2020-07-14,Delaware,12969,90,518,1
2020-07-15,Delaware,13050,81,521,3
2020-07-16,Delaware,13114,64,521,0
2020-07-17,Delaware,13337,223,521,0
2020-07-18,Delaware,13429,92,523,2
2020-07-19,Delaware,13519,90,523,0
2020-07-20,Delaware,13624,105,523,0
2020-07-21,Delaware,13746,122,525,2
2020-07-22,Delaware,13792,46,527,2
2020-07-23,Delaware,13924,132,529,2
2020-07-24,Delaware,14202,278,578,49
2020-03-07,District of Columbia,1,1,0,0
2020-03-08,District of Columbia,1,0,0,0
2020-03-09,District of Columbia,4,3,0,0
2020-03-10,District of Columbia,4,0,0,0
2020-03-11,District of Columbia,10,6,0,0
2020-03-12,District of Columbia,10,0,0,0
2020-03-13,District of Columbia,10,0,0,0
2020-03-14,District of Columbia,16,6,0,0
2020-03-15,District of Columbia,17,1,0,0
2020-03-16,District of Columbia,22,5,0,0
2020-03-17,District of Columbia,31,9,0,0
2020-03-18,District of Columbia,36,5,0,0
2020-03-19,District of Columbia,39,3,0,0
2020-03-20,District of Columbia,71,32,0,0
2020-03-21,District of Columbia,77,6,1,1
2020-03-22,District of Columbia,98,21,1,0
2020-03-23,District of Columbia,116,18,2,1
2020-03-24,District of Columbia,137,21,2,0
2020-03-25,District of Columbia,183,46,2,0
2020-03-26,District of Columbia,231,48,3,1
2020-03-27,District of Columbia,267,36,3,0
2020-03-28,District of Columbia,304,37,4,1
2020-03-29,District of Columbia,342,38,5,1
2020-03-30,District of Columbia,401,59,9,4
2020-03-31,District of Columbia,495,94,9,0
2020-04-01,District of Columbia,586,91,11,2
2020-04-02,District of Columbia,653,67,12,1
2020-04-03,District of Columbia,757,104,15,3
2020-04-04,District of Columbia,902,145,21,6
2020-04-05,District of Columbia,998,96,22,1
2020-04-06,District of Columbia,1097,99,24,2
2020-04-07,District of Columbia,1211,114,24,0
2020-04-08,District of Columbia,1440,229,27,3
2020-04-09,District of Columbia,1523,83,32,5
2020-04-10,District of Columbia,1660,137,38,6
2020-04-11,District of Columbia,1778,118,47,9
2020-04-12,District of Columbia,1875,97,50,3
2020-04-13,District of Columbia,1955,80,52,2
2020-04-14,District of Columbia,2058,103,67,15
2020-04-15,District of Columbia,2197,139,72,5
2020-04-16,District of Columbia,2350,153,81,9
2020-04-17,District of Columbia,2476,126,86,5
2020-04-18,District of Columbia,2666,190,91,5
2020-04-19,District of Columbia,2793,127,96,5
2020-04-20,District of Columbia,2927,134,105,9
2020-04-21,District of Columbia,3098,171,112,7
2020-04-22,District of Columbia,3206,108,127,15
2020-04-23,District of Columbia,3361,155,139,12
2020-04-24,District of Columbia,3528,167,153,14
2020-04-25,District of Columbia,3699,171,165,12
2020-04-26,District of Columbia,3841,142,178,13
2020-04-27,District of Columbia,3892,51,185,7
2020-04-28,District of Columbia,3994,102,190,5
2020-04-29,District of Columbia,4106,112,205,15
2020-04-30,District of Columbia,4323,217,224,19
2020-05-01,District of Columbia,4658,335,231,7
2020-05-02,District of Columbia,4797,139,240,9
2020-05-03,District of Columbia,5016,219,251,11
2020-05-04,District of Columbia,5170,154,258,7
2020-05-05,District of Columbia,5322,152,264,6
2020-05-06,District of Columbia,5461,139,277,13
2020-05-07,District of Columbia,5654,193,285,8
2020-05-08,District of Columbia,5899,245,304,19
2020-05-09,District of Columbia,6102,203,311,7
2020-05-10,District of Columbia,6272,170,323,12
2020-05-11,District of Columbia,6389,117,328,5
2020-05-12,District of Columbia,6485,96,336,8
2020-05-13,District of Columbia,6584,99,350,14
2020-05-14,District of Columbia,6736,152,358,8
2020-05-15,District of Columbia,6871,135,368,10
2020-05-16,District of Columbia,7042,171,375,7
2020-05-17,District of Columbia,7123,81,383,8
2020-05-18,District of Columbia,7270,147,392,9
2020-05-19,District of Columbia,7434,164,400,8
2020-05-20,District of Columbia,7551,117,407,7
2020-05-21,District of Columbia,7788,237,412,5
2020-05-22,District of Columbia,7893,105,418,6
2020-05-23,District of Columbia,7966,73,427,9
2020-05-24,District of Columbia,8110,144,432,5
2020-05-25,District of Columbia,8225,115,440,8
2020-05-26,District of Columbia,8334,109,440,0
