date,country,cases,deaths
2020-06-21,China,177,3
2020-03-01,Colombia,1,0
2020-03-08,Colombia,15,0
2020-03-15,Colombia,142,0
2020-03-22,Colombia,381,6
2020-03-29,Colombia,728,19
2020-04-05,Colombia,1206,55
2020-04-12,Colombia,966,73
2020-04-19,Colombia,1442,72
2020-04-26,Colombia,2125,89
2020-05-03,Colombia,3045,114
2020-05-10,Colombia,4165,118
2020-05-17,Colombia,4915,136
2020-05-24,Colombia,7557,171
2020-05-31,Colombia,9947,292
2020-06-07,Colombia,10223,400
2020-06-14,Colombia,16418,500
2020-06-21,Colombia,17323,609
2020-04-26,Comoros,1,0
2020-05-03,Comoros,7,1
2020-05-10,Comoros,3,0
2020-05-17,Comoros,67,0
2020-05-24,Comoros,9,1
2020-05-31,Comoros,45,0
2020-06-07,Comoros,30,0
2020-06-14,Comoros,48,3
2020-06-21,Comoros,37,2
2020-03-15,Congo,3,0
2020-03-22,Congo,1,0
2020-03-29,Congo,37,3
2020-04-05,Congo,19,2
2020-04-12,Congo,83,1
2020-04-19,Congo,57,0
2020-04-26,Congo,29,4
2020-05-03,Congo,58,0
2020-05-10,Congo,104,5
2020-05-17,Congo,78,1
2020-05-24,Congo,118,3
2020-05-31,Congo,52,1
2020-06-07,Congo,106,5
2020-06-14,Congo,138,2
2020-06-21,Congo,321,11
2020-03-01,Costa_Rica,1,0
2020-03-08,Costa_Rica,25,0
2020-03-15,Costa_Rica,87,2
2020-03-22,Costa_Rica,150,0
2020-03-29,Costa_Rica,153,0
2020-04-05,Costa_Rica,142,1
2020-04-12,Costa_Rica,91,1
2020-04-19,Costa_Rica,38,2
2020-04-26,Costa_Rica,38,0
2020-05-03,Costa_Rica,48,0
2020-05-10,Costa_Rica,70,2
2020-05-17,Costa_Rica,68,2
2020-05-24,Costa_Rica,111,0
2020-05-31,Costa_Rica,206,0
2020-06-07,Costa_Rica,384,2
2020-06-14,Costa_Rica,446,0
2020-06-21,Costa_Rica,626,0
2020-03-08,Cote_dIvoire,1,0
2020-03-15,Cote_dIvoire,13,0
2020-03-22,Cote_dIvoire,87,0
2020-03-29,Cote_dIvoire,117,1
2020-04-05,Cote_dIvoire,262,2
2020-04-12,Cote_dIvoire,262,3
2020-04-19,Cote_dIvoire,335,8
2020-04-26,Cote_dIvoire,256,1
2020-05-03,Cote_dIvoire,269,5
2020-05-10,Cote_dIvoire,415,4
2020-05-17,Cote_dIvoire,284,5
2020-05-24,Cote_dIvoire,449,3
2020-05-31,Cote_dIvoire,681,4
2020-06-07,Cote_dIvoire,1253,9
2020-06-14,Cote_dIvoire,1760,4
2020-06-21,Cote_dIvoire,1720,9
2019-12-29,Croatia,0,0
2020-01-05,Croatia,0,0
2020-01-12,Croatia,0,0
2020-01-19,Croatia,0,0
2020-01-26,Croatia,0,0
2020-02-02,Croatia,0,0
2020-02-09,Croatia,0,0
2020-02-16,Croatia,0,0
2020-02-23,Croatia,5,0
2020-03-01,Croatia,6,0
2020-03-08,Croatia,20,0
2020-03-15,Croatia,95,0
2020-03-22,Croatia,460,3
2020-03-29,Croatia,493,5
2020-04-05,Croatia,416,13
2020-04-12,Croatia,319,15
2020-04-19,Croatia,195,15
2020-04-26,Croatia,76,24
2020-05-03,Croatia,76,11
2020-05-10,Croatia,61,9
2020-05-17,Croatia,21,4
2020-05-24,Croatia,2,4
2020-05-31,Croatia,2,0
2020-06-07,Croatia,2,4
2020-06-14,Croatia,31,0
2020-06-21,Croatia,203,0
2020-03-08,Cuba,4,0
2020-03-15,Cuba,17,1
2020-03-22,Cuba,59,1
2020-03-29,Cuba,189,4
2020-04-05,Cuba,295,9
2020-04-12,Cuba,359,16
2020-04-19,Cuba,362,18
2020-04-26,Cuba,252,15
2020-05-03,Cuba,204,10
2020-05-10,Cuba,99,5
2020-05-17,Cuba,76,2
2020-05-24,Cuba,89,1
2020-05-31,Cuba,128,1
2020-06-07,Cuba,100,1
2020-06-14,Cuba,72,1
2020-06-21,Cuba,16,0
2020-03-08,Curaçao,1,0
2020-03-15,Curaçao,2,0
2020-03-22,Curaçao,5,1
2020-03-29,Curaçao,3,0
2020-04-05,Curaçao,3,0
2020-04-12,Curaçao,0,0
2020-04-19,Curaçao,2,0
2020-04-26,Curaçao,0,0
2020-05-03,Curaçao,0,0
2020-05-10,Curaçao,0,0
2020-05-17,Curaçao,0,0
2020-05-24,Curaçao,3,0
2020-05-31,Curaçao,2,0
2020-06-07,Curaçao,1,0
2020-06-14,Curaçao,1,0
2020-06-21,Curaçao,1,0
2020-03-08,Cyprus,14,0
2020-03-15,Cyprus,53,0
2020-03-22,Cyprus,95,5
2020-03-29,Cyprus,234,4
2020-04-05,Cyprus,199,1
2020-04-12,Cyprus,140,2
2020-04-19,Cyprus,69,2
2020-04-26,Cyprus,53,1
2020-05-03,Cyprus,34,0
2020-05-10,Cyprus,19,2
2020-05-17,Cyprus,17,0
2020-05-24,Cyprus,14,0
2020-05-31,Cyprus,19,0
2020-06-07,Cyprus,20,1
2020-06-14,Cyprus,5,1
2020-06-21,Cyprus,7,0
2019-12-29,Czechia,0,0
2020-01-05,Czechia,0,0
2020-01-12,Czechia,0,0
2020-01-19,Czechia,0,0
2020-01-26,Czechia,0,0
2020-02-02,Czechia,0,0
2020-02-09,Czechia,0,0
2020-02-16,Czechia,0,0
2020-02-23,Czechia,0,0
2020-03-01,Czechia,19,0
2020-03-08,Czechia,131,0
2020-03-15,Czechia,754,0
2020-03-22,Czechia,1375,9
2020-03-29,Czechia,1911,44
2020-04-05,Czechia,1542,66
2020-04-12,Czechia,817,54
2020-04-19,Czechia,724,42
2020-04-26,Czechia,464,25
2020-05-03,Czechia,340,33
2020-05-10,Czechia,329,22
2020-05-17,Czechia,407,17
2020-05-24,Czechia,383,7
2020-05-31,Czechia,333,8
2020-06-07,Czechia,409,2
2020-06-14,Czechia,468,6
2020-06-21,Czechia,464,10
2020-03-08,Democratic_Republic_of_the_Congo,2,0
2020-03-15,Democratic_Republic_of_the_Congo,12,0
2020-03-22,Democratic_Republic_of_the_Congo,44,4
2020-03-29,Democratic_Republic_of_the_Congo,76,9
2020-04-05,Democratic_Republic_of_the_Congo,89,7
2020-04-12,Democratic_Republic_of_the_Congo,84,5
2020-04-19,Democratic_Republic_of_the_Congo,109,3
2020-04-26,Democratic_Republic_of_the_Congo,188,4
2020-05-03,Democratic_Republic_of_the_Congo,333,7
2020-05-10,Democratic_Republic_of_the_Congo,432,21
2020-05-17,Democratic_Republic_of_the_Congo,656,3
2020-05-24,Democratic_Republic_of_the_Congo,808,6
2020-05-31,Democratic_Republic_of_the_Congo,931,12
2020-06-07,Democratic_Republic_of_the_Congo,872,19
2020-06-14,Democratic_Republic_of_the_Congo,840,21
2020-06-21,Democratic_Republic_of_the_Congo,935,21
2019-12-29,Denmark,0,0
2020-01-05,Denmark,0,0
2020-01-12,Denmark,0,0
2020-01-19,Denmark,0,0
2020-01-26,Denmark,0,0
2020-02-02,Denmark,0,0
2020-02-09,Denmark,0,0
2020-02-16,Denmark,0,0
2020-02-23,Denmark,2,0
2020-03-01,Denmark,21,0
2020-03-08,Denmark,781,0
2020-03-15,Denmark,451,9
2020-03-22,Denmark,791,43
2020-03-29,Denmark,1711,87
2020-04-05,Denmark,2062,108
2020-04-12,Denmark,1254,89
2020-04-19,Denmark,1137,67
2020-04-26,Denmark,1101,59
2020-05-03,Denmark,907,50
2020-05-10,Denmark,573,26
2020-05-17,Denmark,439,23
2020-05-24,Denmark,363,7
2020-05-31,Denmark,282,18
2020-06-07,Denmark,224,8
2020-06-14,Denmark,292,6
2020-06-21,Denmark,245,3
2020-03-15,Djibouti,1,0
2020-03-22,Djibouti,12,0
2020-03-29,Djibouti,28,0
2020-04-05,Djibouti,109,1
2020-04-12,Djibouti,582,1
2020-04-19,Djibouti,267,0
2020-04-26,Djibouti,98,0
2020-05-03,Djibouti,38,1
2020-05-10,Djibouti,174,1
2020-05-17,Djibouti,961,6
2020-05-24,Djibouti,644,10
2020-05-31,Djibouti,1209,6
2020-06-07,Djibouti,318,12
2020-06-14,Djibouti,124,7
2020-06-21,Djibouti,70,7
2020-03-22,Dominica,11,0
2020-03-29,Dominica,3,0
2020-04-05,Dominica,2,0
2020-04-12,Dominica,0,0
2020-04-19,Dominica,0,0
2020-04-26,Dominica,0,0
2020-05-03,Dominica,0,0
2020-05-10,Dominica,0,0
2020-05-17,Dominica,0,0
2020-05-24,Dominica,0,0
2020-05-31,Dominica,2,0
2020-06-07,Dominica,0,0
2020-06-14,Dominica,0,0
2020-06-21,Dominica,0,0
2019-12-29,Dominican_Republic,0,0
2020-01-05,Dominican_Republic,0,0
2020-01-12,Dominican_Republic,0,0
2020-01-19,Dominican_Republic,0,0
2020-01-26,Dominican_Republic,0,0
2020-02-02,Dominican_Republic,0,0
2020-02-09,Dominican_Republic,0,0
2020-02-16,Dominican_Republic,0,0
2020-02-23,Dominican_Republic,0,0
2020-03-01,Dominican_Republic,2,0
2020-03-08,Dominican_Republic,9,0
2020-03-15,Dominican_Republic,23,2
2020-03-22,Dominican_Republic,547,18
2020-03-29,Dominican_Republic,907,48
2020-04-05,Dominican_Republic,1132,58
2020-04-12,Dominican_Republic,1506,74
2020-04-19,Dominican_Republic,1623,67
2020-04-26,Dominican_Republic,1539,46
2020-05-03,Dominican_Republic,2088,67
2020-05-10,Dominican_Republic,2363,44
2020-05-17,Dominican_Republic,2250,32
2020-05-24,Dominican_Republic,2542,32
2020-05-31,Dominican_Republic,2177,37
2020-06-07,Dominican_Republic,3300,43
2020-06-14,Dominican_Republic,3060,79
2020-06-21,Dominican_Republic,4073,51
2019-12-29,Ecuador,0,0
2020-01-05,Ecuador,0,0
2020-01-12,Ecuador,0,0
2020-01-19,Ecuador,0,0
2020-01-26,Ecuador,0,0
2020-02-02,Ecuador,0,0
2020-02-09,Ecuador,0,0
2020-02-16,Ecuador,0,0
2020-02-23,Ecuador,0,0
2020-03-01,Ecuador,13,0
2020-03-08,Ecuador,10,1
2020-03-15,Ecuador,403,6
2020-03-22,Ecuador,1201,34
2020-03-29,Ecuador,1741,104
2020-04-05,Ecuador,3793,152
2020-04-12,Ecuador,1289,124
2020-04-19,Ecuador,2733,155
2020-04-26,Ecuador,15153,487
2020-05-03,Ecuador,2482,641
2020-05-10,Ecuador,2649,890
2020-05-17,Ecuador,4361,462
2020-05-24,Ecuador,2743,278
2020-05-31,Ecuador,3004,200
2020-06-07,Ecuador,4203,294
2020-06-14,Ecuador,3953,328
2020-06-21,Ecuador,3425,187
2019-12-29,Egypt,0,0
2020-01-05,Egypt,0,0
2020-01-12,Egypt,0,0
2020-01-19,Egypt,0,0
2020-01-26,Egypt,0,0
2020-02-02,Egypt,0,0
2020-02-09,Egypt,1,0
2020-02-16,Egypt,0,0
2020-02-23,Egypt,0,0
2020-03-01,Egypt,14,0
2020-03-08,Egypt,78,2
2020-03-15,Egypt,163,5
2020-03-22,Egypt,239,17
2020-03-29,Egypt,284,28
2020-04-05,Egypt,1015,83
2020-04-12,Egypt,1050,70
2020-04-19,Egypt,1248,89
2020-04-26,Egypt,1803,112
2020-05-03,Egypt,2581,97
2020-05-10,Egypt,2752,89
2020-05-17,Egypt,4558,115
2020-05-24,Egypt,6296,172
2020-05-31,Egypt,9033,287
2020-06-07,Egypt,10189,256
2020-06-14,Egypt,10907,595
2020-06-21,Egypt,8919,516
2020-03-15,El_Salvador,3,0
2020-03-22,El_Salvador,10,0
2020-03-29,El_Salvador,43,3
2020-04-05,El_Salvador,62,3
2020-04-12,El_Salvador,59,1
2020-04-19,El_Salvador,84,1
2020-04-26,El_Salvador,185,2
2020-05-03,El_Salvador,338,6
2020-05-10,El_Salvador,481,9
2020-05-17,El_Salvador,460,8
2020-05-24,El_Salvador,553,10
2020-05-31,El_Salvador,571,10
2020-06-07,El_Salvador,632,19
2020-06-14,El_Salvador,848,21
2020-06-21,El_Salvador,1007,40
2020-03-15,Equatorial_Guinea,4,0
2020-03-22,Equatorial_Guinea,9,0
2020-03-29,Equatorial_Guinea,3,0
2020-04-05,Equatorial_Guinea,2,0
2020-04-12,Equatorial_Guinea,61,0
2020-04-19,Equatorial_Guinea,133,1
2020-04-26,Equatorial_Guinea,103,0
2020-05-03,Equatorial_Guinea,124,3
2020-05-10,Equatorial_Guinea,155,3
2020-05-17,Equatorial_Guinea,309,3
2020-05-24,Equatorial_Guinea,140,2
2020-05-31,Equatorial_Guinea,263,0
2020-06-07,Equatorial_Guinea,0,0
2020-06-14,Equatorial_Guinea,358,20
2020-06-21,Equatorial_Guinea,337,0
2020-03-22,Eritrea,6,0
2020-03-29,Eritrea,16,0
2020-04-05,Eritrea,12,0
2020-04-12,Eritrea,1,0
2020-04-19,Eritrea,4,0
2020-04-26,Eritrea,0,0
2020-05-03,Eritrea,0,0
2020-05-10,Eritrea,0,0
2020-05-17,Eritrea,0,0
2020-05-24,Eritrea,0,0
2020-05-31,Eritrea,2,0
2020-06-07,Eritrea,0,0
2020-06-14,Eritrea,101,0
2020-06-21,Eritrea,2,0
2019-12-29,Estonia,0,0
2020-01-05,Estonia,0,0
2020-01-12,Estonia,0,0
2020-01-19,Estonia,0,0
2020-01-26,Estonia,0,0
2020-02-02,Estonia,0,0
2020-02-09,Estonia,0,0
2020-02-16,Estonia,0,0
2020-02-23,Estonia,1,0
2020-03-01,Estonia,9,0
2020-03-08,Estonia,69,0
2020-03-15,Estonia,204,0
2020-03-22,Estonia,292,1
2020-03-29,Estonia,386,11
2020-04-05,Estonia,297,12
2020-04-12,Estonia,201,14
2020-04-19,Estonia,146,8
2020-04-26,Estonia,89,6
2020-05-03,Estonia,31,4
2020-05-10,Estonia,41,7
2020-05-17,Estonia,41,1
2020-05-24,Estonia,52,3
2020-05-31,Estonia,51,2
2020-06-07,Estonia,60,0
2020-06-14,Estonia,9,0
2020-06-21,Estonia,5,0
2020-03-15,Eswatini,1,0
2020-03-22,Eswatini,8,0
2020-03-29,Eswatini,0,0
2020-04-05,Eswatini,3,0
2020-04-12,Eswatini,7,1
2020-04-19,Eswatini,21,0
2020-04-26,Eswatini,66,0
2020-05-03,Eswatini,53,1
2020-05-10,Eswatini,31,0
2020-05-17,Eswatini,30,0
2020-05-24,Eswatini,59,0
2020-05-31,Eswatini,26,1
2020-06-07,Eswatini,167,0
2020-06-14,Eswatini,151,1
2020-06-21,Eswatini,83,4
2020-03-08,Ethiopia,1,0
2020-03-15,Ethiopia,8,0
2020-03-22,Ethiopia,7,0
2020-03-29,Ethiopia,19,0
2020-04-05,Ethiopia,30,2
2020-04-12,Ethiopia,31,1
2020-04-19,Ethiopia,21,0
2020-04-26,Ethiopia,16,0
2020-05-03,Ethiopia,61,1
2020-05-10,Ethiopia,93,1
2020-05-17,Ethiopia,146,0
2020-05-24,Ethiopia,535,3
2020-05-31,Ethiopia,837,11
2020-06-07,Ethiopia,1110,28
2020-06-14,Ethiopia,1155,25
2020-06-21,Ethiopia,1105,9
2020-03-29,Falkland_Islands_(Malvinas),1,0
2020-04-05,Falkland_Islands_(Malvinas),4,0
2020-04-12,Falkland_Islands_(Malvinas),6,0
2020-04-19,Falkland_Islands_(Malvinas),1,0
2020-04-26,Falkland_Islands_(Malvinas),1,0
2020-05-03,Falkland_Islands_(Malvinas),0,0
2020-05-10,Falkland_Islands_(Malvinas),0,0
2020-05-17,Falkland_Islands_(Malvinas),0,0
2020-05-24,Falkland_Islands_(Malvinas),0,0
2020-05-31,Falkland_Islands_(Malvinas),0,0
2020-06-07,Falkland_Islands_(Malvinas),0,0
2020-06-14,Falkland_Islands_(Malvinas),0,0
2020-06-21,Falkland_Islands_(Malvinas),0,0
2020-03-15,Faroe_Islands,80,0
2020-03-22,Faroe_Islands,64,0
2020-03-29,Faroe_Islands,35,0
2020-04-05,Faroe_Islands,5,0
2020-04-12,Faroe_Islands,0,0
2020-04-19,Faroe_Islands,3,0
2020-04-26,Faroe_Islands,0,0
2020-05-03,Faroe_Islands,0,0
2020-05-10,Faroe_Islands,0,0
2020-05-17,Faroe_Islands,0,0
2020-05-24,Faroe_Islands,0,0
2020-05-31,Faroe_Islands,0,0
2020-06-07,Faroe_Islands,0,0
2020-06-14,Faroe_Islands,0,0
2020-06-21,Faroe_Islands,0,0
2020-03-15,Fiji,1,0
2020-03-22,Fiji,4,0
2020-03-29,Fiji,7,0
2020-04-05,Fiji,4,0
2020-04-12,Fiji,1,0
2020-04-19,Fiji,1,0
2020-04-26,Fiji,0,0
2020-05-03,Fiji,0,0
2020-05-10,Fiji,0,0
2020-05-17,Fiji,0,0
2020-05-24,Fiji,0,0
2020-05-31,Fiji,0,0
2020-06-07,Fiji,0,0
2020-06-14,Fiji,0,0
2020-06-21,Fiji,0,0
2019-12-29,Finland,0,0
2020-01-05,Finland,0,0
2020-01-12,Finland,0,0
2020-01-19,Finland,0,0
2020-01-26,Finland,1,0
2020-02-02,Finland,0,0
2020-02-09,Finland,0,0
2020-02-16,Finland,0,0
2020-02-23,Finland,2,0
2020-03-01,Finland,16,0
2020-03-08,Finland,164,0
2020-03-15,Finland,267,0
2020-03-22,Finland,575,7
2020-03-29,Finland,590,13
2020-04-05,Finland,1154,28
2020-04-12,Finland,720,34
2020-04-19,Finland,906,95
2020-04-26,Finland,656,41
2020-05-03,Finland,687,42
2020-05-10,Finland,490,33
2020-05-17,Finland,309,13
2020-05-24,Finland,239,8
2020-05-31,Finland,165,8
2020-06-07,Finland,132,3
2020-06-14,Finland,60,1
2020-06-21,Finland,39,1
2019-12-29,France,0,0
2020-01-05,France,0,0
2020-01-12,France,0,0
2020-01-19,France,3,0
2020-01-26,France,3,0
2020-02-02,France,5,0
2020-02-09,France,0,1
2020-02-16,France,1,0
2020-02-23,France,45,1
2020-03-01,France,556,7
2020-03-08,France,3048,70
2020-03-15,France,8951,371
2020-03-22,France,20352,1545
2020-03-29,France,31374,4512
2020-04-05,France,26338,6690
2020-04-12,France,18576,5484
2020-04-19,France,13325,3564
2020-04-26,France,7608,2349
2020-05-03,France,8236,1636
2020-05-10,France,3498,1325
2020-05-17,France,2647,734
2020-05-24,France,5102,425
2020-05-31,France,3387,397
2020-06-07,France,3232,263
2020-06-14,France,3165,243
2020-06-21,France,1896,135
2020-03-15,French_Polynesia,15,0
2020-03-22,French_Polynesia,15,0
2020-03-29,French_Polynesia,9,0
2020-04-05,French_Polynesia,12,0
2020-04-12,French_Polynesia,4,0
2020-04-19,French_Polynesia,2,0
2020-04-26,French_Polynesia,1,0
2020-05-03,French_Polynesia,2,0
2020-05-10,French_Polynesia,0,0
2020-05-17,French_Polynesia,0,0
2020-05-24,French_Polynesia,0,0
2020-05-31,French_Polynesia,0,0
2020-06-07,French_Polynesia,0,0
2020-06-14,French_Polynesia,0,0
2020-06-21,French_Polynesia,0,0
2020-03-08,Gabon,1,0
2020-03-15,Gabon,2,1
2020-03-22,Gabon,4,0
2020-03-29,Gabon,14,0
2020-04-05,Gabon,25,0
2020-04-12,Gabon,62,0
2020-04-19,Gabon,64,2
2020-04-26,Gabon,136,1
2020-05-03,Gabon,312,4
2020-05-10,Gabon,589,2
2020-05-17,Gabon,519,2
2020-05-24,Gabon,885,3
2020-05-31,Gabon,488,6
2020-06-07,Gabon,362,2
2020-06-14,Gabon,965,11
2020-06-21,Gabon,659,6
2020-03-15,Gambia,1,0
2020-03-22,Gambia,2,1
2020-03-29,Gambia,1,0
2020-04-05,Gambia,0,0
2020-04-12,Gambia,5,0
2020-04-19,Gambia,1,0
2020-04-26,Gambia,2,0
2020-05-03,Gambia,8,0
2020-05-10,Gambia,3,0
2020-05-17,Gambia,2,0
2020-05-24,Gambia,0,0
2020-05-31,Gambia,1,0
2020-06-07,Gambia,2,0
2020-06-14,Gambia,8,0
2020-06-21,Gambia,7,1
2019-12-29,Georgia,0,0
2020-01-05,Georgia,0,0
2020-01-12,Georgia,0,0
2020-01-19,Georgia,0,0
2020-01-26,Georgia,0,0
2020-02-02,Georgia,0,0
2020-02-09,Georgia,0,0
2020-02-16,Georgia,0,0
2020-02-23,Georgia,2,0
2020-03-01,Georgia,7,0
2020-03-08,Georgia,21,0
2020-03-15,Georgia,13,0
2020-03-22,Georgia,38,0
2020-03-29,Georgia,67,0
2020-04-05,Georgia,86,3
2020-04-12,Georgia,136,0
2020-04-19,Georgia,74,2
2020-04-26,Georgia,138,3
2020-05-03,Georgia,41,2
2020-05-10,Georgia,48,2
2020-05-17,Georgia,52,0
2020-05-24,Georgia,23,0
2020-05-31,Georgia,59,1
2020-06-07,Georgia,38,0
2020-06-14,Georgia,53,1
2020-06-21,Georgia,23,0
2019-12-29,Germany,0,0
2020-01-05,Germany,0,0
2020-01-12,Germany,0,0
2020-01-19,Germany,0,0
2020-01-26,Germany,7,0
2020-02-02,Germany,6,0
2020-02-09,Germany,2,0
2020-02-16,Germany,0,0
2020-02-23,Germany,42,0
2020-03-01,Germany,627,0
2020-03-08,Germany,2378,5
2020-03-15,Germany,15125,40
2020-03-22,Germany,30395,280
2020-03-29,Germany,37196,833
2020-04-05,Germany,31880,1386
2020-04-12,Germany,19781,1566
2020-04-19,Germany,14999,1390
2020-04-26,Germany,9265,1075
2020-05-03,Germany,6848,794
2020-05-10,Germany,5221,512
2020-05-17,Germany,4078,335
2020-05-24,Germany,3346,273
2020-05-31,Germany,2482,157
2020-06-07,Germany,2344,135
2020-06-14,Germany,3113,101
2020-06-21,Germany,3421,66
2020-03-08,Ghana,2,0
2020-03-15,Ghana,14,0
2020-03-22,Ghana,121,3
2020-03-29,Ghana,68,2
2020-04-05,Ghana,173,1
2020-04-12,Ghana,263,2
2020-04-19,Ghana,638,2
2020-04-26,Ghana,795,7
2020-05-03,Ghana,1938,1
2020-05-10,Ghana,1626,10
2020-05-17,Ghana,979,3
2020-05-24,Ghana,999,3
2020-05-31,Ghana,1552,8
2020-06-07,Ghana,1950,6
2020-06-14,Ghana,2085,22
2020-06-21,Ghana,2270,25
2020-03-15,Gibraltar,10,0
2020-03-22,Gibraltar,45,0
2020-03-29,Gibraltar,40,0
2020-04-05,Gibraltar,32,0
2020-04-12,Gibraltar,6,0
2020-04-19,Gibraltar,0,0
2020-04-26,Gibraltar,11,0
2020-05-03,Gibraltar,2,0
2020-05-10,Gibraltar,1,0
2020-05-17,Gibraltar,4,0
2020-05-24,Gibraltar,10,0
2020-05-31,Gibraltar,13,0
2020-06-07,Gibraltar,2,0
2020-06-14,Gibraltar,0,0
2020-06-21,Gibraltar,0,0
2019-12-29,Greece,0,0
2020-01-05,Greece,0,0
2020-01-12,Greece,0,0
2020-01-19,Greece,0,0
2020-01-26,Greece,0,0
2020-02-02,Greece,0,0
2020-02-09,Greece,0,0
2020-02-16,Greece,0,0
2020-02-23,Greece,4,0
2020-03-01,Greece,41,0
2020-03-08,Greece,145,1
2020-03-15,Greece,305,7
2020-03-22,Greece,471,20
2020-03-29,Greece,647,31
2020-04-05,Greece,398,31
2020-04-12,Greece,196,15
2020-04-19,Greece,283,25
2020-04-26,Greece,101,10
2020-05-03,Greece,100,10
2020-05-10,Greece,119,10
2020-05-17,Greece,63,9
2020-05-24,Greece,36,6
2020-05-31,Greece,28,4
2020-06-07,Greece,171,4
2020-06-14,Greece,129,6
2020-06-21,Greece,84,2
2020-03-15,Greenland,2,0
2020-03-22,Greenland,7,0
2020-03-29,Greenland,1,0
2020-04-05,Greenland,1,0
2020-04-12,Greenland,0,0
2020-04-19,Greenland,0,0
2020-04-26,Greenland,0,0
2020-05-03,Greenland,0,0
2020-05-10,Greenland,0,0
2020-05-17,Greenland,0,0
2020-05-24,Greenland,2,0
2020-05-31,Greenland,0,0
2020-06-07,Greenland,0,0
2020-06-14,Greenland,0,0
2020-06-21,Greenland,0,0
2020-03-22,Grenada,7,0
2020-03-29,Grenada,5,0
2020-04-05,Grenada,2,0
2020-04-12,Grenada,0,0
2020-04-19,Grenada,1,0
2020-04-26,Grenada,5,0
2020-05-03,Grenada,1,0
2020-05-10,Grenada,1,0
2020-05-17,Grenada,0,0
2020-05-24,Grenada,1,0
2020-05-31,Grenada,0,0
2020-06-07,Grenada,0,0
2020-06-14,Grenada,0,0
2020-06-21,Grenada,0,0
2020-03-15,Guam,14,0
2020-03-22,Guam,37,1
2020-03-29,Guam,36,3
2020-04-05,Guam,43,0
2020-04-12,Guam,6,1
2020-04-19,Guam,5,0
2020-04-26,Guam,5,0
2020-05-03,Guam,5,0
2020-05-10,Guam,3,0
2020-05-17,Guam,11,0
2020-05-24,Guam,7,0
2020-05-31,Guam,7,0
2020-06-07,Guam,6,0
2020-06-14,Guam,15,0
2020-06-21,Guam,47,0
2020-03-15,Guatemala,13,1
2020-03-22,Guatemala,19,0
2020-03-29,Guatemala,18,0
2020-04-05,Guatemala,87,2
2020-04-12,Guatemala,98,4
2020-04-19,Guatemala,195,4
2020-04-26,Guatemala,214,5
2020-05-03,Guatemala,256,8
2020-05-10,Guatemala,743,6
2020-05-17,Guatemala,1100,21
2020-05-24,Guatemala,1864,39
2020-05-31,Guatemala,1878,126
2020-06-07,Guatemala,2497,135
2020-06-14,Guatemala,3527,132
2020-06-21,Guatemala,3110,140
2020-03-15,Guernsey,1,0
2020-03-22,Guernsey,35,0
2020-03-29,Guernsey,78,2
2020-04-05,Guernsey,86,4
2020-04-12,Guernsey,34,3
2020-04-19,Guernsey,11,2
2020-04-26,Guernsey,7,2
2020-05-03,Guernsey,0,0
2020-05-10,Guernsey,0,0
2020-05-17,Guernsey,0,0
2020-05-24,Guernsey,0,0
2020-05-31,Guernsey,0,0
2020-06-07,Guernsey,0,0
2020-06-14,Guernsey,0,0
2020-06-21,Guernsey,0,0
2020-03-08,Guinea,1,0
2020-03-15,Guinea,1,0
2020-03-22,Guinea,3,0
2020-03-29,Guinea,47,0
2020-04-05,Guinea,160,0
2020-04-12,Guinea,265,3
2020-04-19,Guinea,477,3
2020-04-26,Guinea,583,1
2020-05-03,Guinea,472,4
2020-05-10,Guinea,522,4
2020-05-17,Guinea,536,4
2020-05-24,Guinea,589,3
2020-05-31,Guinea,404,1
2020-06-07,Guinea,366,1
2020-06-14,Guinea,478,3
2020-06-21,Guinea,307,2
2020-03-22,Guinea_Bissau,2,0
2020-03-29,Guinea_Bissau,13,0
2020-04-05,Guinea_Bissau,20,0
2020-04-12,Guinea_Bissau,15,0
2020-04-19,Guinea_Bissau,2,0
2020-04-26,Guinea_Bissau,205,1
2020-05-03,Guinea_Bissau,337,1
2020-05-10,Guinea_Bissau,319,1
2020-05-17,Guinea_Bissau,176,3
2020-05-24,Guinea_Bissau,167,2
2020-05-31,Guinea_Bissau,112,4
2020-06-07,Guinea_Bissau,21,0
2020-06-14,Guinea_Bissau,123,3
2020-06-21,Guinea_Bissau,44,4
2020-03-08,Guyana,1,1
2020-03-15,Guyana,4,0
2020-03-22,Guyana,0,0
2020-03-29,Guyana,18,3
2020-04-05,Guyana,17,2
2020-04-12,Guyana,23,0
2020-04-19,Guyana,10,2
2020-04-26,Guyana,9,1
2020-05-03,Guyana,12,1
2020-05-10,Guyana,22,0
2020-05-17,Guyana,11,0
2020-05-24,Guyana,23,1
2020-05-31,Guyana,3,1
2020-06-07,Guyana,6,0
2020-06-14,Guyana,24,0
2020-06-21,Guyana,32,0
2020-03-15,Haiti,2,0
2020-03-22,Haiti,6,0
2020-03-29,Haiti,10,0
2020-04-05,Haiti,13,2
2020-04-12,Haiti,13,1
2020-04-19,Haiti,28,2
2020-04-26,Haiti,13,3
2020-05-03,Haiti,61,4
2020-05-10,Haiti,164,8
2020-05-17,Haiti,502,5
2020-05-24,Haiti,772,10
2020-05-31,Haiti,1340,15
2020-06-07,Haiti,1017,14
2020-06-14,Haiti,1039,23
2020-06-21,Haiti,563,9
2020-03-01,Holy_See,1,0
2020-03-15,Holy_See,0,0
