date,state,cases,deaths
2020-05-01,New Mexico,3513,131
2020-05-01,Washington,15010,829
2020-05-01,Connecticut,28764,2339
2020-05-01,Mississippi,7212,281
2020-05-01,Puerto Rico,1573,94
2020-05-01,North Dakota,1107,23
2020-05-01,Pennsylvania,49764,2671
2020-05-01,Rhode Island,8962,279
2020-05-01,South Dakota,2525,21
2020-05-01,Massachusetts,64311,3716
2020-05-01,New Hampshire,2310,81
2020-05-01,West Virginia,1151,47
2020-05-01,North Carolina,10922,405
2020-05-01,South Carolina,6258,256
2020-05-01,Virgin Islands,66,4
2020-05-01,District of Columbia,4658,231
2020-05-01,Northern Mariana Islands,14,2
2020-05-02,Guam,1117,6
2020-05-02,Iowa,8641,175
2020-05-02,Ohio,19335,1021
2020-05-02,Utah,4981,49
2020-05-02,Idaho,2061,64
2020-05-02,Maine,1152,56
2020-05-02,Texas,31433,875
2020-05-02,Alaska,363,7
2020-05-02,Hawaii,611,16
2020-05-02,Kansas,4863,140
2020-05-02,Nevada,5390,257
2020-05-02,Oregon,2635,109
2020-05-02,Alabama,7611,288
2020-05-02,Arizona,8364,353
2020-05-02,Florida,35455,1363
2020-05-02,Georgia,27268,1161
2020-05-02,Indiana,19629,1229
2020-05-02,Montana,454,16
2020-05-02,Vermont,886,50
2020-05-02,Wyoming,579,7
2020-05-02,Arkansas,3372,72
2020-05-02,Colorado,16118,830
2020-05-02,Delaware,5038,168
2020-05-02,Illinois,58505,2576
2020-05-02,Kentucky,4881,252
2020-05-02,Maryland,24568,1251
2020-05-02,Michigan,43191,4020
2020-05-02,Missouri,8154,373
2020-05-02,Nebraska,5332,75
2020-05-02,New York,318134,24035
2020-05-02,Oklahoma,3851,238
2020-05-02,Virginia,17731,616
2020-05-02,Louisiana,29183,1993
2020-05-02,Minnesota,6228,395
2020-05-02,Tennessee,12376,210
2020-05-02,Wisconsin,7660,334
2020-05-02,California,53753,2213
2020-05-02,New Jersey,123717,7742
2020-05-02,New Mexico,3732,139
2020-05-02,Washington,15253,833
2020-05-02,Connecticut,29287,2436
2020-05-02,Mississippi,7441,291
2020-05-02,Puerto Rico,1755,95
2020-05-02,North Dakota,1153,24
2020-05-02,Pennsylvania,51071,2794
2020-05-02,Rhode Island,9289,296
2020-05-02,South Dakota,2587,21
2020-05-02,Massachusetts,66263,3846
2020-05-02,New Hampshire,2429,84
2020-05-02,West Virginia,1184,50
2020-05-02,North Carolina,11514,428
2020-05-02,South Carolina,6489,267
2020-05-02,Virgin Islands,66,4
2020-05-02,District of Columbia,4797,240
2020-05-02,Northern Mariana Islands,14,2
2020-05-03,Guam,1118,6
2020-05-03,Iowa,9169,184
2020-05-03,Ohio,19914,1038
2020-05-03,Utah,5175,50
2020-05-03,Idaho,2059,64
2020-05-03,Maine,1185,57
2020-05-03,Texas,32299,890
2020-05-03,Alaska,366,7
2020-05-03,Hawaii,611,17
2020-05-03,Kansas,5177,142
2020-05-03,Nevada,5473,262
2020-05-03,Oregon,2680,109
2020-05-03,Alabama,7888,290
2020-05-03,Arizona,8640,362
2020-05-03,Florida,36070,1378
2020-05-03,Georgia,27618,1168
2020-05-03,Indiana,20267,1246
2020-05-03,Montana,454,16
2020-05-03,Vermont,897,52
2020-05-03,Wyoming,586,7
2020-05-03,Arkansas,3431,76
2020-05-03,Colorado,16527,840
2020-05-03,Delaware,5208,177
2020-05-03,Illinois,61499,2632
2020-05-03,Kentucky,5223,256
2020-05-03,Maryland,25561,1281
2020-05-03,Michigan,43736,4049
2020-05-03,Missouri,8454,378
2020-05-03,Nebraska,5686,77
2020-05-03,New York,321833,24576
2020-05-03,Oklahoma,3972,238
2020-05-03,Virginia,18671,660
2020-05-03,Louisiana,29383,2012
2020-05-03,Minnesota,6663,419
2020-05-03,Tennessee,12871,211
2020-05-03,Wisconsin,7964,339
2020-05-03,California,55072,2235
2020-05-03,New Jersey,126744,7871
2020-05-03,New Mexico,3850,151
2020-05-03,Washington,15809,840
2020-05-03,Connecticut,29287,2436
2020-05-03,Mississippi,7550,303
2020-05-03,Puerto Rico,1806,97
2020-05-03,North Dakota,1191,25
2020-05-03,Pennsylvania,52079,2843
2020-05-03,Rhode Island,9477,320
2020-05-03,South Dakota,2630,21
2020-05-03,Massachusetts,68087,4004
2020-05-03,New Hampshire,2518,86
2020-05-03,West Virginia,1195,50
2020-05-03,North Carolina,11668,436
2020-05-03,South Carolina,6626,275
2020-05-03,Virgin Islands,66,4
2020-05-03,District of Columbia,5016,251
2020-05-03,Northern Mariana Islands,14,2
2020-05-04,Guam,1118,6
2020-05-04,Iowa,9703,188
2020-05-04,Ohio,20474,1056
2020-05-04,Utah,5326,50
2020-05-04,Idaho,2106,64
2020-05-04,Maine,1205,57
2020-05-04,Texas,33134,914
2020-05-04,Alaska,368,7
2020-05-04,Hawaii,612,17
2020-05-04,Kansas,5385,154
2020-05-04,Nevada,5627,266
2020-05-04,Oregon,2759,109
2020-05-04,Alabama,8112,298
2020-05-04,Arizona,8919,362
2020-05-04,Florida,36889,1398
2020-05-04,Georgia,28350,1228
2020-05-04,Indiana,20855,1264
2020-05-04,Montana,456,16
2020-05-04,Vermont,902,52
2020-05-04,Wyoming,596,7
2020-05-04,Arkansas,3469,80
2020-05-04,Colorado,16799,849
2020-05-04,Delaware,5288,182
2020-05-04,Illinois,63840,2673
2020-05-04,Kentucky,5370,267
2020-05-04,Maryland,26509,1317
2020-05-04,Michigan,43928,4135
2020-05-04,Missouri,8776,387
2020-05-04,Nebraska,6123,78
2020-05-04,New York,324357,24788
2020-05-04,Oklahoma,4044,238
2020-05-04,Virginia,19492,684
2020-05-04,Louisiana,29746,2064
2020-05-04,Minnesota,7234,428
2020-05-04,Tennessee,13283,216
2020-05-04,Wisconsin,8236,340
2020-05-04,California,56333,2297
2020-05-04,New Jersey,128269,7910
2020-05-04,New Mexico,4030,156
2020-05-04,Washington,15905,846
2020-05-04,Connecticut,29973,2556
2020-05-04,Mississippi,7877,310
2020-05-04,Puerto Rico,1875,97
2020-05-04,North Dakota,1225,25
2020-05-04,Pennsylvania,52992,2880
2020-05-04,Rhode Island,9652,341
2020-05-04,South Dakota,2667,21
2020-05-04,Massachusetts,69087,4090
2020-05-04,New Hampshire,2588,86
2020-05-04,West Virginia,1224,50
2020-05-04,North Carolina,11871,454
2020-05-04,South Carolina,6757,283
2020-05-04,Virgin Islands,66,4
2020-05-04,District of Columbia,5170,258
2020-05-04,Northern Mariana Islands,14,2
2020-05-05,Guam,1118,6
2020-05-05,Iowa,10111,207
2020-05-05,Ohio,20969,1135
2020-05-05,Utah,5449,56
2020-05-05,Idaho,2127,66
2020-05-05,Maine,1226,61
2020-05-05,Texas,34286,955
2020-05-05,Alaska,369,7
2020-05-05,Hawaii,615,17
2020-05-05,Kansas,5627,160
2020-05-05,Nevada,5665,276
2020-05-05,Oregon,2839,113
2020-05-05,Alabama,8437,315
2020-05-05,Arizona,9305,395
2020-05-05,Florida,37431,1470
2020-05-05,Georgia,28876,1277
2020-05-05,Indiana,21423,1326
2020-05-05,Montana,456,16
2020-05-05,Vermont,907,52
2020-05-05,Wyoming,604,7
2020-05-05,Arkansas,3525,83
2020-05-05,Colorado,17256,901
2020-05-05,Delaware,5371,187
2020-05-05,Illinois,65889,2843
2020-05-05,Kentucky,5822,278
2020-05-05,Maryland,27217,1390
2020-05-05,Michigan,44333,4179
2020-05-05,Missouri,8919,408
2020-05-05,Nebraska,6442,81
2020-05-05,New York,326659,25028
2020-05-05,Oklahoma,4127,247
2020-05-05,Virginia,20256,713
2020-05-05,Louisiana,30069,2115
2020-05-05,Minnesota,7851,455
2020-05-05,Tennessee,13555,225
2020-05-05,Wisconsin,8566,353
2020-05-05,California,58848,2386
2020-05-05,New Jersey,130593,8244
2020-05-05,New Mexico,4137,162
2020-05-05,Washington,16081,863
2020-05-05,Connecticut,30621,2633
2020-05-05,Mississippi,8207,342
2020-05-05,Puerto Rico,1924,99
2020-05-05,North Dakota,1266,25
2020-05-05,Pennsylvania,53967,3206
2020-05-05,Rhode Island,9933,355
2020-05-05,South Dakota,2720,24
2020-05-05,Massachusetts,70271,4212
2020-05-05,New Hampshire,2636,92
2020-05-05,West Virginia,1242,50
2020-05-05,North Carolina,12283,477
2020-05-05,South Carolina,6841,296
2020-05-05,Virgin Islands,66,4
2020-05-05,District of Columbia,5322,264
2020-05-05,Northern Mariana Islands,14,2
2020-05-06,Guam,1118,6
2020-05-06,Iowa,10404,219
2020-05-06,Ohio,21576,1225
2020-05-06,Utah,5605,59
2020-05-06,Idaho,2158,67
2020-05-06,Maine,1254,62
2020-05-06,Texas,35441,985
2020-05-06,Alaska,370,8
2020-05-06,Hawaii,616,17
2020-05-06,Kansas,5893,163
2020-05-06,Nevada,5744,286
2020-05-06,Oregon,2916,115
2020-05-06,Alabama,8691,343
2020-05-06,Arizona,9707,426
2020-05-06,Florida,37994,1538
2020-05-06,Georgia,29724,1309
2020-05-06,Indiana,22286,1377
2020-05-06,Montana,456,16
2020-05-06,Vermont,908,52
2020-05-06,Wyoming,631,7
2020-05-06,Arkansas,3611,87
2020-05-06,Colorado,17720,919
2020-05-06,Delaware,5778,193
2020-05-06,Illinois,68164,2977
2020-05-06,Kentucky,5946,286
2020-05-06,Maryland,28263,1443
2020-05-06,Michigan,45048,4250
2020-05-06,Missouri,9164,429
2020-05-06,Nebraska,6771,85
2020-05-06,New York,329405,25956
2020-05-06,Oklahoma,4201,253
2020-05-06,Virginia,20256,713
2020-05-06,Louisiana,30472,2167
2020-05-06,Minnesota,8579,485
2020-05-06,Tennessee,13737,237
2020-05-06,Wisconsin,8901,362
2020-05-06,California,60787,2478
2020-05-06,New Jersey,131890,8549
2020-05-06,New Mexico,4290,169
2020-05-06,Washington,16713,881
2020-05-06,Connecticut,30995,2718
2020-05-06,Mississippi,8424,374
2020-05-06,Puerto Rico,1968,99
2020-05-06,North Dakota,1323,31
2020-05-06,Pennsylvania,54989,3360
2020-05-06,Rhode Island,10205,370
2020-05-06,South Dakota,2779,29
2020-05-06,Massachusetts,72025,4420
2020-05-06,New Hampshire,2741,111
2020-05-06,West Virginia,1276,51
2020-05-06,North Carolina,12783,497
2020-05-06,South Carolina,6936,305
2020-05-06,Virgin Islands,66,4
2020-05-06,District of Columbia,5461,277
2020-05-06,Northern Mariana Islands,15,2
2020-05-07,Guam,1118,6
2020-05-07,Iowa,11059,231
2020-05-07,Ohio,22131,1271
2020-05-07,Utah,5724,61
2020-05-07,Idaho,2178,67
2020-05-07,Maine,1330,62
2020-05-07,Texas,36682,1016
2020-05-07,Alaska,373,8
2020-05-07,Hawaii,619,17
2020-05-07,Kansas,6240,164
2020-05-07,Nevada,5858,293
2020-05-07,Oregon,2989,121
2020-05-07,Alabama,9046,369
2020-05-07,Arizona,9945,450
2020-05-07,Florida,38820,1599
2020-05-07,Georgia,30524,1333
2020-05-07,Indiana,22942,1414
2020-05-07,Montana,456,16
2020-05-07,Vermont,916,53
2020-05-07,Wyoming,635,7
2020-05-07,Arkansas,3694,88
2020-05-07,Colorado,18264,942
2020-05-07,Delaware,5939,202
2020-05-07,Illinois,70802,3139
2020-05-07,Kentucky,6173,302
2020-05-07,Maryland,29476,1503
2020-05-07,Michigan,45643,4343
2020-05-07,Missouri,9409,449
2020-05-07,Nebraska,7190,91
2020-05-07,New York,332931,26206
2020-05-07,Oklahoma,4330,260
2020-05-07,Virginia,21570,769
2020-05-07,Louisiana,30725,2208
2020-05-07,Minnesota,9364,508
2020-05-07,Tennessee,14108,238
2020-05-07,Wisconsin,9215,374
2020-05-07,California,62481,2561
2020-05-07,New Jersey,133635,8801
2020-05-07,New Mexico,4492,172
2020-05-07,Washington,17017,903
2020-05-07,Connecticut,31784,2797
2020-05-07,Mississippi,8686,396
2020-05-07,Puerto Rico,2031,102
2020-05-07,North Dakota,1371,31
2020-05-07,Pennsylvania,56149,3599
2020-05-07,Rhode Island,10530,388
2020-05-07,South Dakota,2905,31
2020-05-07,Massachusetts,73721,4552
2020-05-07,New Hampshire,2843,114
2020-05-07,West Virginia,1297,51
2020-05-07,North Carolina,13431,521
2020-05-07,South Carolina,7142,316
2020-05-07,Virgin Islands,66,4
2020-05-07,District of Columbia,5654,285
2020-05-07,Northern Mariana Islands,15,2
2020-05-08,Guam,1120,6
2020-05-08,Iowa,11457,243
2020-05-08,Ohio,23018,1306
2020-05-08,Utah,5919,61
2020-05-08,Idaho,2205,67
2020-05-08,Maine,1374,63
2020-05-08,Texas,37943,1059
2020-05-08,Alaska,376,8
2020-05-08,Hawaii,619,17
2020-05-08,Kansas,6751,167
2020-05-08,Nevada,5942,301
2020-05-08,Oregon,3068,124
2020-05-08,Alabama,9385,383
2020-05-08,Arizona,10526,517
2020-05-08,Florida,39191,1668
2020-05-08,Georgia,31089,1378
2020-05-08,Indiana,23620,1447
2020-05-08,Montana,458,16
2020-05-08,Vermont,919,53
2020-05-08,Wyoming,644,7
2020-05-08,Arkansas,3747,88
2020-05-08,Colorado,18719,958
2020-05-08,Delaware,6111,213
2020-05-08,Illinois,73688,3262
2020-05-08,Kentucky,6298,304
2020-05-08,Maryland,30592,1560
2020-05-08,Michigan,46319,4393
2020-05-08,Missouri,9573,481
2020-05-08,Nebraska,7830,92
2020-05-08,New York,335804,26358
2020-05-08,Oklahoma,4424,266
2020-05-08,Virginia,22342,812
2020-05-08,Louisiana,30928,2227
2020-05-08,Minnesota,10087,534
2020-05-08,Tennessee,14276,240
2020-05-08,Wisconsin,9590,384
2020-05-08,California,64616,2650
2020-05-08,New Jersey,135454,8952
2020-05-08,New Mexico,4673,181
2020-05-08,Washington,17297,915
2020-05-08,Connecticut,32411,2874
2020-05-08,Mississippi,9090,409
2020-05-08,Puerto Rico,2156,107
2020-05-08,North Dakota,1425,33
2020-05-08,Pennsylvania,57501,3724
2020-05-08,Rhode Island,10779,399
2020-05-08,South Dakota,3144,31
2020-05-08,Massachusetts,75333,4702
2020-05-08,New Hampshire,2947,121
2020-05-08,West Virginia,1323,52
2020-05-08,North Carolina,13879,537
2020-05-08,South Carolina,7367,320
2020-05-08,Virgin Islands,68,4
2020-05-08,District of Columbia,5899,304
2020-05-08,Northern Mariana Islands,15,2
2020-05-09,Guam,1120,6
2020-05-09,Iowa,11671,252
2020-05-09,Ohio,23697,1331
2020-05-09,Utah,6103,66
2020-05-09,Idaho,2230,67
2020-05-09,Maine,1408,64
2020-05-09,Texas,38849,1086
2020-05-09,Alaska,377,8
2020-05-09,Hawaii,620,17
2020-05-09,Kansas,6923,172
2020-05-09,Nevada,6046,306
2020-05-09,Oregon,3160,127
2020-05-09,Alabama,9668,390
2020-05-09,Arizona,10960,532
2020-05-09,Florida,39993,1714
2020-05-09,Georgia,31481,1380
2020-05-09,Indiana,24239,1490
2020-05-09,Montana,458,16
2020-05-09,Vermont,921,53
2020-05-09,Wyoming,653,7
2020-05-09,Arkansas,3747,88
2020-05-09,Colorado,19267,965
2020-05-09,Delaware,6277,221
2020-05-09,Illinois,76008,3362
2020-05-09,Kentucky,6469,312
2020-05-09,Maryland,31638,1614
2020-05-09,Michigan,46735,4526
2020-05-09,Missouri,9737,492
2020-05-09,Nebraska,8233,95
2020-05-09,New York,338519,26584
2020-05-09,Oklahoma,4490,270
2020-05-09,Virginia,23196,827
2020-05-09,Louisiana,31490,2267
2020-05-09,Minnesota,10789,558
2020-05-09,Tennessee,14675,241
2020-05-09,Wisconsin,9939,398
2020-05-09,California,66824,2732
2020-05-09,New Jersey,137085,9116
2020-05-09,New Mexico,4778,191
2020-05-09,Washington,17446,925
2020-05-09,Connecticut,32984,2932
2020-05-09,Mississippi,9378,421
2020-05-09,Puerto Rico,2173,108
2020-05-09,North Dakota,1464,35
2020-05-09,Pennsylvania,58661,3793
2020-05-09,Rhode Island,10989,418
2020-05-09,South Dakota,3393,34
2020-05-09,Massachusetts,76743,4840
2020-05-09,New Hampshire,3011,131
2020-05-09,West Virginia,1347,53
2020-05-09,North Carolina,14387,554
2020-05-09,South Carolina,7531,330
2020-05-09,Virgin Islands,69,4
2020-05-09,District of Columbia,6102,311
2020-05-09,Northern Mariana Islands,16,2
2020-05-10,Guam,1120,6
2020-05-10,Iowa,11959,265
2020-05-10,Ohio,24086,1341
2020-05-10,Utah,6251,67
2020-05-10,Idaho,2232,67
2020-05-10,Maine,1436,64
2020-05-10,Texas,40037,1110
2020-05-10,Alaska,378,8
2020-05-10,Hawaii,621,17
2020-05-10,Kansas,7045,172
2020-05-10,Nevada,6120,306
2020-05-10,Oregon,3228,127
2020-05-10,Alabama,9889,393
2020-05-10,Arizona,11119,536
2020-05-10,Florida,40588,1720
2020-05-10,Georgia,32267,1383
2020-05-10,Indiana,24633,1508
2020-05-10,Montana,458,16
2020-05-10,Vermont,926,53
2020-05-10,Wyoming,662,7
2020-05-10,Arkansas,4012,91
2020-05-10,Colorado,19595,969
2020-05-10,Delaware,6447,224
2020-05-10,Illinois,77662,3426
2020-05-10,Kentucky,6486,312
2020-05-10,Maryland,32693,1644
2020-05-10,Michigan,47116,4551
2020-05-10,Missouri,9906,502
2020-05-10,Nebraska,8328,97
2020-05-10,New York,340657,26798
2020-05-10,Oklahoma,4589,272
2020-05-10,Virginia,24081,839
2020-05-10,Louisiana,31673,2286
2020-05-10,Minnesota,11270,578
2020-05-10,Tennessee,15060,242
2020-05-10,Wisconsin,10219,400
2020-05-10,California,68051,2769
2020-05-10,New Jersey,138532,9255
2020-05-10,New Mexico,4863,200
2020-05-10,Washington,17592,939
2020-05-10,Connecticut,33554,2967
2020-05-10,Mississippi,9501,430
2020-05-10,Puerto Rico,2198,111
2020-05-10,North Dakota,1491,35
2020-05-10,Pennsylvania,60037,3819
2020-05-10,Rhode Island,11274,422
2020-05-10,South Dakota,3517,34
2020-05-10,Massachusetts,77793,4979
2020-05-10,New Hampshire,3071,133
2020-05-10,West Virginia,1362,54
2020-05-10,North Carolina,14783,561
2020-05-10,South Carolina,7653,331
2020-05-10,Virgin Islands,69,4
2020-05-10,District of Columbia,6272,323
2020-05-10,Northern Mariana Islands,16,2
2020-05-11,Guam,1120,6
2020-05-11,Iowa,12373,271
2020-05-11,Ohio,24785,1357
2020-05-11,Utah,6364,68
2020-05-11,Idaho,2261,69
2020-05-11,Maine,1462,65
2020-05-11,Texas,40988,1137
2020-05-11,Alaska,380,8
2020-05-11,Hawaii,623,17
2020-05-11,Kansas,7161,174
2020-05-11,Nevada,6152,312
2020-05-11,Oregon,3286,130
2020-05-11,Alabama,10164,403
2020-05-11,Arizona,11380,542
2020-05-11,Florida,40974,1734
2020-05-11,Georgia,32448,1420
2020-05-11,Indiana,25134,1540
2020-05-11,Montana,459,16
2020-05-11,Vermont,926,53
2020-05-11,Wyoming,669,7
2020-05-11,Arkansas,4043,94
2020-05-11,Colorado,19793,986
2020-05-11,Delaware,6565,225
2020-05-11,Illinois,79123,3480
2020-05-11,Kentucky,6710,325
2020-05-11,Maryland,33483,1683
2020-05-11,Michigan,47526,4584
2020-05-11,Missouri,10025,512
2020-05-11,Nebraska,8575,99
2020-05-11,New York,342267,27003
2020-05-11,Oklahoma,4613,274
2020-05-11,Virginia,25070,850
2020-05-11,Louisiana,31881,2308
2020-05-11,Minnesota,11798,591
2020-05-11,Tennessee,15423,248
2020-05-11,Wisconsin,10418,409
2020-05-11,California,69514,2820
2020-05-11,New Jersey,139945,9310
2020-05-11,New Mexico,5069,208
2020-05-11,Washington,17983,957
2020-05-11,Connecticut,33765,3008
2020-05-11,Mississippi,9674,435
2020-05-11,Puerto Rico,2256,113
2020-05-11,North Dakota,1518,36
2020-05-11,Pennsylvania,60557,3846
2020-05-11,Rhode Island,11450,430
2020-05-11,South Dakota,3614,34
2020-05-11,Massachusetts,78462,5108
2020-05-11,New Hampshire,3160,133
2020-05-11,West Virginia,1369,57
2020-05-11,North Carolina,15069,571
2020-05-11,South Carolina,7792,346
2020-05-11,Virgin Islands,69,5
2020-05-11,District of Columbia,6389,328
2020-05-11,Northern Mariana Islands,19,2
2020-05-12,Guam,1121,6
2020-05-12,Iowa,12912,289
2020-05-12,Ohio,25257,1436
2020-05-12,Utah,6454,73
2020-05-12,Idaho,2294,69
2020-05-12,Maine,1477,65
2020-05-12,Texas,42348,1169
2020-05-12,Alaska,383,8
2020-05-12,Hawaii,624,17
2020-05-12,Kansas,7352,178
2020-05-12,Nevada,6311,321
2020-05-12,Oregon,3359,130
2020-05-12,Alabama,10464,435
2020-05-12,Arizona,11736,562
2020-05-12,Florida,41915,1778
2020-05-12,Georgia,33311,1470
2020-05-12,Indiana,25676,1578
2020-05-12,Montana,461,16
2020-05-12,Vermont,927,53
2020-05-12,Wyoming,675,7
2020-05-12,Arkansas,4164,95
2020-05-12,Colorado,20103,1009
2020-05-12,Delaware,6741,237
2020-05-12,Illinois,83168,3617
2020-05-12,Kentucky,7003,333
2020-05-12,Maryland,34174,1756
2020-05-12,Michigan,47946,4674
2020-05-12,Missouri,10124,530
2020-05-12,Nebraska,8732,102
2020-05-12,New York,343705,27282
2020-05-12,Oklahoma,4731,278
2020-05-12,Virginia,25800,891
2020-05-12,Louisiana,32116,2347
2020-05-12,Minnesota,12493,614
2020-05-12,Tennessee,15777,264
2020-05-12,Wisconsin,10617,418
2020-05-12,California,71150,2902
2020-05-12,New Jersey,140743,9508
2020-05-12,New Mexico,5212,219
2020-05-12,Washington,18186,972
2020-05-12,Connecticut,34333,3041
2020-05-12,Mississippi,9908,457
2020-05-12,Puerto Rico,2299,114
2020-05-12,North Dakota,1571,38
2020-05-12,Pennsylvania,61407,3924
2020-05-12,Rhode Island,11614,444
2020-05-12,South Dakota,3663,39
2020-05-12,Massachusetts,79332,5141
2020-05-12,New Hampshire,3239,142
2020-05-12,West Virginia,1378,58
2020-05-12,North Carolina,15402,597
2020-05-12,South Carolina,7927,355
2020-05-12,Virgin Islands,69,6
2020-05-12,District of Columbia,6485,336
2020-05-12,Northern Mariana Islands,19,2
2020-05-13,Guam,1121,6
2020-05-13,Iowa,13289,306
2020-05-13,Ohio,25727,1483
2020-05-13,Utah,6624,76
2020-05-13,Idaho,2325,69
2020-05-13,Maine,1515,66
2020-05-13,Texas,43822,1205
2020-05-13,Alaska,383,8
2020-05-13,Hawaii,627,17
2020-05-13,Kansas,7552,179
2020-05-13,Nevada,6482,331
2020-05-13,Oregon,3416,134
2020-05-13,Alabama,10700,450
2020-05-13,Arizona,12176,594
2020-05-13,Florida,42394,1826
2020-05-13,Georgia,33866,1494
2020-05-13,Indiana,26044,1619
2020-05-13,Montana,462,16
2020-05-13,Vermont,929,53
2020-05-13,Wyoming,688,7
2020-05-13,Arkansas,4236,97
2020-05-13,Colorado,20442,1062
2020-05-13,Delaware,6952,247
2020-05-13,Illinois,84874,3815
2020-05-13,Kentucky,7102,334
2020-05-13,Maryland,34927,1809
2020-05-13,Michigan,48307,4714
2020-05-13,Missouri,10369,550
2020-05-13,Nebraska,9072,106
2020-05-13,New York,345828,27448
2020-05-13,Oklahoma,4852,278
2020-05-13,Virginia,26746,927
2020-05-13,Louisiana,32728,2381
2020-05-13,Minnesota,12916,638
2020-05-13,Tennessee,16261,271
2020-05-13,Wisconsin,10903,421
2020-05-13,California,73218,3014
2020-05-13,New Jersey,141560,9702
2020-05-13,New Mexico,5364,231
2020-05-13,Washington,18287,977
2020-05-13,Connecticut,34855,3125
2020-05-13,Mississippi,10090,465
2020-05-13,Puerto Rico,2329,115
2020-05-13,North Dakota,1647,40
2020-05-13,Pennsylvania,62194,4104
2020-05-13,Rhode Island,11835,462
2020-05-13,South Dakota,3732,39
2020-05-13,Massachusetts,80497,5315
2020-05-13,New Hampshire,3299,150
2020-05-13,West Virginia,1404,59
2020-05-13,North Carolina,15850,615
2020-05-13,South Carolina,8030,362
2020-05-13,Virgin Islands,69,6
2020-05-13,District of Columbia,6584,350
2020-05-13,Northern Mariana Islands,19,2
2020-05-14,Guam,1121,6
2020-05-14,Iowa,13675,318
2020-05-14,Ohio,26363,1534
2020-05-14,Utah,6760,76
2020-05-14,Idaho,2352,72
2020-05-14,Maine,1565,69
2020-05-14,Texas,45169,1256
2020-05-14,Alaska,387,8
2020-05-14,Hawaii,627,17
2020-05-14,Kansas,7668,181
2020-05-14,Nevada,6604,339
2020-05-14,Oregon,3479,137
2020-05-14,Alabama,11101,473
2020-05-14,Arizona,12674,624
2020-05-14,Florida,43202,1874
2020-05-14,Georgia,34422,1521
2020-05-14,Indiana,26627,1646
2020-05-14,Montana,462,16
2020-05-14,Vermont,932,53
2020-05-14,Wyoming,701,7
2020-05-14,Arkansas,4366,98
2020-05-14,Colorado,20813,1091
2020-05-14,Delaware,7223,260
2020-05-14,Illinois,88081,3945
2020-05-14,Kentucky,7397,341
2020-05-14,Maryland,36021,1866
2020-05-14,Michigan,49489,4787
2020-05-14,Missouri,10490,566
2020-05-14,Nebraska,9411,117
2020-05-14,New York,348192,27617
2020-05-14,Oklahoma,4962,284
2020-05-14,Virginia,27813,955
2020-05-14,Louisiana,33555,2417
2020-05-14,Minnesota,13443,672
2020-05-14,Tennessee,16588,284
2020-05-14,Wisconsin,11280,434
2020-05-14,California,74947,3039
2020-05-14,New Jersey,142704,9946
2020-05-14,New Mexico,5503,242
2020-05-14,Washington,18649,991
2020-05-14,Connecticut,35464,3219
2020-05-14,Mississippi,10483,480
2020-05-14,Puerto Rico,2427,117
2020-05-14,North Dakota,1712,40
2020-05-14,Pennsylvania,63158,4298
2020-05-14,Rhode Island,12016,468
2020-05-14,South Dakota,3792,43
2020-05-14,Massachusetts,82182,5482
2020-05-14,New Hampshire,3382,151
2020-05-14,West Virginia,1434,62
2020-05-14,North Carolina,16593,632
2020-05-14,South Carolina,8189,371
2020-05-14,Virgin Islands,69,6
2020-05-14,District of Columbia,6736,358
2020-05-14,Northern Mariana Islands,19,2
2020-05-15,Guam,1123,6
2020-05-15,Iowa,14049,336
2020-05-15,Ohio,26956,1581
2020-05-15,Utah,6930,77
2020-05-15,Idaho,2389,73
2020-05-15,Maine,1603,69
2020-05-15,Texas,46987,1300
2020-05-15,Alaska,388,8
2020-05-15,Hawaii,628,17
2020-05-15,Kansas,8007,187
2020-05-15,Nevada,6733,345
2020-05-15,Oregon,3541,137
2020-05-15,Alabama,11373,483
2020-05-15,Arizona,13169,651
2020-05-15,Florida,44130,1916
2020-05-15,Georgia,35242,1563
2020-05-15,Indiana,27281,1691
2020-05-15,Montana,466,16
2020-05-15,Vermont,933,53
2020-05-15,Wyoming,716,7
2020-05-15,Arkansas,4463,98
2020-05-15,Colorado,21207,1150
2020-05-15,Delaware,7373,271
2020-05-15,Illinois,90528,4075
2020-05-15,Kentucky,7578,343
2020-05-15,Maryland,37105,1911
2020-05-15,Michigan,49982,4825
2020-05-15,Missouri,10567,581
2020-05-15,Nebraska,9766,122
2020-05-15,New York,350951,27755
2020-05-15,Oklahoma,5086,285
2020-05-15,Virginia,28672,977
2020-05-15,Louisiana,33903,2448
2020-05-15,Minnesota,14249,692
2020-05-15,Tennessee,16917,288
2020-05-15,Wisconsin,11854,445
2020-05-15,California,77015,3192
2020-05-15,New Jersey,143905,10138
2020-05-15,New Mexico,5662,253
2020-05-15,Washington,18913,1008
2020-05-15,Connecticut,36085,3285
2020-05-15,Mississippi,10801,493
2020-05-15,Puerto Rico,2542,122
2020-05-15,North Dakota,1761,42
2020-05-15,Pennsylvania,64178,4432
2020-05-15,Rhode Island,12219,479
2020-05-15,South Dakota,3887,44
2020-05-15,Massachusetts,83421,5592
2020-05-15,New Hampshire,3464,159
2020-05-15,West Virginia,1447,64
2020-05-15,North Carolina,17190,660
2020-05-15,South Carolina,8407,380
2020-05-15,Virgin Islands,69,6
2020-05-15,District of Columbia,6871,368
2020-05-15,Northern Mariana Islands,19,2
2020-05-16,Guam,1123,6
